passenger_id;age;flight_id;gender_id;travel_type_id;satisfaction_id;customer_type_id
80488;13;1420;2;1;1;1
80489;52;2182;1;2;2;1
80490;29;1798;2;2;2;1
80491;41;1375;2;2;2;1
80492;66;7;1;1;1;1
80493;9;2904;1;1;1;1
80494;22;78;2;2;1;2
80495;42;1701;1;2;2;1
80496;14;460;1;1;1;1
80497;41;217;1;2;2;1
80498;60;1584;2;2;1;1
80499;66;36;2;1;1;1
80500;48;285;2;2;2;1
80501;60;3616;2;2;1;1
80502;65;1424;2;1;1;1
80503;49;683;2;2;2;1
80504;47;365;1;2;2;1
80505;40;2346;2;2;1;1
80506;33;549;2;2;1;1
80507;41;251;1;2;2;1
80508;21;422;2;2;1;1
80509;31;847;1;1;1;1
80510;41;694;1;2;2;1
80511;39;56;2;2;1;2
80512;36;418;1;1;1;1
80513;72;2654;1;2;2;1
80514;37;184;2;1;1;1
80515;26;795;2;2;2;1
80516;25;792;1;1;1;1
80517;26;322;2;2;1;2
80518;37;233;1;2;1;2
80519;14;445;1;2;2;1
80520;31;967;1;2;1;1
80521;27;250;1;2;2;2
80522;39;1141;2;2;2;1
80523;24;149;2;1;1;1
80524;26;372;1;2;2;1
80525;44;3650;1;2;2;1
80526;16;1102;1;1;1;1
80527;18;2931;1;2;2;1
80528;40;381;1;2;2;1
80529;17;121;2;1;1;1
80530;34;237;1;2;2;1
80531;28;216;1;2;1;2
80532;64;47;1;1;1;1
80533;14;392;1;1;1;1
80534;39;2188;1;2;1;2
80535;27;1236;2;2;1;2
80536;33;68;2;2;1;1
80537;57;721;1;1;1;1
80538;57;889;2;2;2;1
80539;60;2;1;1;1;1
80540;55;1685;1;1;1;1
80541;26;159;1;2;2;1
80542;57;1887;2;1;1;1
80543;24;285;2;1;1;1
80544;27;9;2;2;1;2
80545;14;171;2;1;1;1
80546;41;586;2;2;1;2
80547;33;305;1;2;1;1
80548;49;15;2;2;1;1
80549;55;2240;1;2;2;1
80550;38;667;2;2;1;1
80551;45;1548;2;2;2;1
80552;40;839;2;2;1;2
80553;50;408;1;2;2;1
80554;26;2422;1;1;1;1
80555;27;1790;1;2;1;1
80556;55;1069;2;2;1;1
80557;49;312;2;1;1;1
80558;58;3002;2;2;2;1
80559;35;235;2;2;1;1
80560;38;766;1;2;2;1
80561;64;253;1;1;1;1
80562;77;460;2;2;1;1
80563;56;163;1;2;2;1
80564;38;2698;2;2;1;1
80565;47;362;2;2;2;1
80566;16;365;2;1;1;1
80567;22;41;2;2;1;2
80568;36;1597;1;2;2;1
80569;50;1014;2;2;1;1
80570;38;3519;1;2;1;1
80571;43;823;2;2;2;1
80572;23;819;2;2;1;2
80573;68;56;2;1;1;1
80574;56;652;2;2;1;1
80575;15;7;2;1;1;1
80576;30;1256;2;2;1;1
80577;33;2408;1;2;2;1
80578;22;443;1;2;1;2
80579;53;2477;1;2;1;1
80580;40;1020;1;2;2;1
80581;36;336;1;2;2;1
80582;34;2060;2;2;2;1
80583;55;392;1;2;2;1
80584;48;1581;2;2;1;2
80585;46;1503;1;2;2;1
80586;33;110;1;2;2;1
80587;46;96;1;2;2;1
80588;57;548;1;2;2;1
80589;36;165;1;1;1;1
80590;48;479;1;1;1;1
80591;23;336;2;2;2;2
80592;35;2704;1;2;2;1
80593;39;40;1;2;2;1
80594;38;364;2;2;1;1
80595;34;997;2;2;1;2
80596;58;113;1;2;2;1
80597;30;1294;1;2;2;1
80598;17;249;1;1;2;1
80599;36;3742;1;2;1;1
80600;54;591;2;1;1;1
80601;50;534;2;2;1;1
80602;40;276;1;2;1;1
80603;40;175;1;2;1;2
80604;53;1531;1;2;2;1
80605;20;1932;1;2;2;2
80606;19;762;1;2;1;1
80607;41;1260;2;2;2;1
80608;47;660;2;2;1;1
80609;80;292;2;2;1;1
80610;69;222;2;1;1;1
80611;45;889;2;2;2;1
80612;37;2183;2;2;1;1
80613;38;99;2;2;1;2
80614;49;803;1;2;1;1
80615;28;146;2;2;2;1
80616;49;1630;1;2;2;1
80617;59;1593;2;2;2;1
80618;32;2649;2;2;1;1
80619;49;328;1;1;1;1
80620;58;494;1;2;2;1
80621;26;1940;2;2;2;1
80622;42;2651;1;2;2;1
80623;13;1010;2;1;1;1
80624;48;229;1;1;1;1
80625;55;2250;1;2;2;1
80626;42;798;2;2;2;1
80627;32;2591;2;2;2;1
80628;38;1058;2;2;2;1
80629;21;47;1;1;1;1
80630;36;1557;2;2;1;2
80631;37;440;1;2;1;2
80632;50;3009;1;2;1;2
80633;52;1432;1;2;2;1
80634;59;780;2;2;2;1
80635;51;1639;1;2;2;1
80636;41;99;1;2;1;2
80637;47;963;2;2;2;1
80638;59;354;1;2;2;1
80639;26;51;2;1;1;1
80640;25;768;2;2;1;2
80641;54;673;2;2;1;2
80642;42;963;2;1;1;1
80643;61;312;2;1;1;1
80644;22;271;1;2;1;2
80645;59;459;1;1;1;1
80646;50;308;1;2;2;1
80647;39;581;1;2;2;1
80648;55;299;1;1;1;1
80649;57;1918;1;2;2;1
80650;71;111;1;2;1;1
80651;67;1068;1;2;1;1
80652;31;205;1;1;1;1
80653;58;874;1;1;1;1
80654;63;83;2;1;1;1
80655;54;109;1;2;2;1
80656;51;303;2;2;1;1
80657;39;292;1;2;2;1
80658;62;1221;1;2;2;1
80659;45;174;1;2;2;1
80660;52;995;1;2;1;1
80661;52;1614;1;2;2;1
80662;52;3237;1;2;1;1
80663;43;1195;1;2;1;1
80664;9;547;1;1;1;1
80665;39;288;2;2;1;2
80666;27;489;1;2;1;1
80667;38;153;1;2;1;1
80668;25;276;1;2;2;1
80669;63;365;1;1;1;1
80670;23;49;2;2;1;2
80671;38;323;1;2;1;2
80672;34;2663;1;2;2;1
80673;70;3676;2;2;1;1
80674;32;121;2;2;1;1
80675;67;2808;2;2;1;1
80676;22;600;1;2;1;1
80677;60;350;2;2;2;1
80678;58;112;1;1;1;1
80679;33;1072;2;2;2;1
80680;47;200;2;2;1;1
80681;31;509;1;1;1;1
80682;53;75;2;1;1;1
80683;48;1201;2;2;1;1
80684;47;2173;2;2;1;1
80685;55;3757;2;2;2;1
80686;27;398;1;2;2;2
80687;22;1036;1;2;1;2
80688;48;141;1;2;2;1
80689;36;1740;2;2;2;1
80690;35;1193;1;2;2;1
80691;26;143;1;2;2;1
80692;28;3766;2;2;1;2
80693;42;2482;2;1;1;1
80694;51;920;2;1;1;1
80695;40;2322;2;2;2;1
80696;51;611;2;2;2;1
80697;39;109;2;2;2;2
80698;11;546;2;1;1;1
80699;25;379;2;2;1;2
80700;33;1011;1;1;1;1
80701;22;1003;1;2;1;2
80702;25;237;1;2;1;2
80703;30;185;1;2;1;1
80704;30;843;1;1;1;1
80705;65;1702;2;1;1;1
80706;35;354;2;1;1;1
80707;48;353;1;2;2;1
80708;35;581;1;1;1;1
80709;48;1033;1;2;1;2
80710;43;1991;1;1;1;1
80711;17;725;2;2;1;1
80712;40;597;1;2;2;1
80713;40;826;2;2;2;1
80714;35;1842;1;2;2;1
80715;27;1227;2;2;2;1
80716;23;1552;2;1;1;1
80717;43;1756;1;2;1;1
80718;65;658;2;2;1;1
80719;24;353;1;2;1;2
80720;33;3032;2;2;2;1
80721;25;1647;1;2;1;2
80722;12;1629;1;2;1;1
80723;8;2277;1;2;1;1
80724;67;2248;2;1;1;1
80725;47;764;1;2;2;1
80726;26;1195;1;2;1;2
80727;37;354;2;2;2;1
80728;42;1270;1;2;2;1
80729;38;681;2;2;2;1
80730;58;511;1;2;1;1
80731;37;2009;1;2;2;1
80732;25;91;2;2;1;2
80733;17;764;2;1;1;1
80734;33;474;2;2;2;1
80735;49;2978;1;2;2;1
80736;8;2436;1;2;1;1
80737;67;2603;1;1;2;1
80738;45;1157;1;2;2;1
80739;24;392;2;2;2;2
80740;23;3764;2;2;2;1
80741;24;325;2;2;2;2
80742;54;3321;2;2;2;1
80743;18;1472;2;2;2;1
80744;44;22;1;2;1;2
80745;41;333;2;1;1;1
80746;45;98;2;2;1;1
80747;47;1313;2;1;1;1
80748;32;1467;1;2;1;2
80749;18;565;2;2;1;1
80750;42;423;2;1;1;1
80751;54;190;2;2;2;1
80752;59;563;2;1;1;1
80753;54;3519;2;2;2;1
80754;17;505;2;2;2;1
80755;60;642;1;2;2;1
80756;53;168;1;2;1;1
80757;37;216;2;2;2;1
80758;77;971;1;2;1;2
80759;39;639;1;2;1;2
80760;57;898;1;2;2;1
80761;25;483;2;1;1;1
80762;36;411;1;2;1;2
80763;56;77;1;1;1;1
80764;29;2433;1;2;1;2
80765;23;276;2;2;1;2
80766;56;1795;2;2;1;1
80767;28;443;2;1;1;1
80768;48;2147;1;1;1;1
80769;44;299;2;2;1;2
80770;7;107;2;1;2;1
80771;43;496;1;2;2;1
80772;19;483;2;1;1;1
80773;31;658;1;1;1;1
80774;61;184;2;1;2;1
80775;19;217;2;2;2;1
80776;47;1285;2;2;2;1
80777;22;1228;1;2;2;2
80778;25;114;1;2;2;1
80779;29;878;1;2;1;1
80780;13;608;1;1;1;1
80781;58;3676;1;2;2;1
80782;49;536;1;2;1;2
80783;29;1469;1;2;2;1
80784;53;390;1;2;2;1
80785;8;350;2;2;1;1
80786;24;299;2;2;2;2
80787;45;45;1;1;1;1
80788;51;466;1;1;1;1
80789;58;266;2;2;2;1
80790;53;1007;1;2;1;1
80791;40;3603;2;2;1;1
80792;63;1528;2;2;1;1
80793;33;1077;1;1;1;1
80794;9;889;2;1;1;1
80795;19;2499;1;2;1;2
80796;57;491;2;2;2;1
80797;26;97;1;1;2;1
80798;35;1055;1;1;1;1
80799;39;766;2;2;2;1
80800;38;3718;1;2;2;1
80801;42;1733;1;1;1;1
80802;38;292;2;2;1;2
80803;49;1865;1;2;2;1
80804;57;608;2;2;2;1
80805;25;615;2;1;1;1
80806;23;1589;2;2;2;2
80807;26;761;1;1;1;1
80808;26;2256;1;1;1;1
80809;33;5;1;2;2;1
80810;59;3280;1;2;2;1
80811;16;766;2;1;1;1
80812;74;1071;2;2;2;1
80813;27;511;1;1;1;1
80814;60;107;2;2;2;1
80815;41;581;2;1;1;1
80816;38;972;2;2;2;2
80817;46;1258;1;2;2;1
80818;22;652;2;1;1;1
80819;60;1163;1;2;1;1
80820;26;247;2;2;1;2
80821;57;1;1;2;2;1
80822;39;251;2;2;2;1
80823;56;884;2;2;2;1
80824;33;217;1;1;1;1
80825;54;1892;1;2;2;1
80826;54;274;1;2;1;1
80827;29;45;2;1;1;1
80828;47;23;1;2;1;1
80829;34;874;1;2;1;2
80830;36;1991;2;1;1;1
80831;52;83;1;2;2;1
80832;59;684;2;2;2;1
80833;67;1192;1;1;1;1
80834;61;121;1;1;1;1
80835;40;388;2;2;1;1
80836;45;1528;2;2;1;1
80837;25;184;2;2;1;2
80838;22;620;1;2;1;2
80839;21;2168;2;2;2;1
80840;27;161;2;1;1;1
80841;31;2347;2;2;1;1
80842;38;3560;1;2;2;1
80843;29;837;2;2;2;2
80844;48;2331;2;1;1;1
80845;20;3390;2;2;2;1
80846;48;381;1;2;2;1
80847;45;20;1;2;2;1
80848;26;2682;1;2;2;1
80849;52;2779;1;2;2;1
80850;60;1948;1;2;2;1
80851;10;336;1;1;1;1
80852;49;967;1;2;1;1
80853;57;1069;2;2;2;1
80854;43;285;2;1;1;1
80855;18;12;1;1;2;1
80856;55;385;1;2;1;1
80857;44;3684;1;2;2;1
80858;23;908;1;2;1;2
80859;37;770;2;1;1;1
80860;45;868;2;2;2;1
80861;57;1172;2;1;1;1
80862;27;118;2;2;1;2
80863;28;137;1;2;2;1
80864;51;1706;1;2;2;1
80865;39;1636;1;2;2;1
80866;33;1578;2;2;1;2
80867;43;5;1;2;2;1
80868;49;2026;1;2;2;1
80869;54;448;1;2;2;1
80870;27;258;1;2;2;1
80871;54;189;2;2;2;1
80872;58;288;1;2;1;2
80873;58;938;1;1;1;1
80874;49;23;2;2;2;1
80875;22;143;2;2;2;1
80876;26;2498;1;2;1;1
80877;28;2789;1;2;2;1
80878;40;2245;2;2;1;1
80879;45;1133;1;1;1;1
80880;38;988;2;2;1;1
80881;28;2422;1;2;1;2
80882;24;841;2;1;2;1
80883;40;235;2;1;1;1
80884;59;331;1;2;2;1
80885;7;776;1;1;2;1
80886;32;302;2;2;2;1
80887;54;2057;2;2;2;1
80888;27;647;1;2;1;1
80889;51;2222;1;2;2;1
80890;34;833;2;2;2;1
80891;32;483;2;1;1;1
80892;47;79;2;2;1;1
80893;63;110;2;2;1;1
80894;37;1998;2;1;1;1
80895;76;175;1;2;1;1
80896;26;688;1;2;1;2
80897;25;169;1;2;1;2
80898;50;360;2;2;1;1
80899;68;210;2;1;1;1
80900;41;1358;1;2;2;2
80901;59;1585;1;2;2;1
80902;27;195;1;2;1;2
80903;68;343;1;1;1;1
80904;48;7;2;2;1;2
80905;51;2646;2;2;2;1
80906;40;1901;2;2;2;1
80907;44;3037;1;2;2;1
80908;26;312;1;2;1;2
80909;23;876;2;2;1;2
80910;54;1039;2;1;1;1
80911;51;1840;2;2;2;1
80912;59;3655;1;2;2;1
80913;38;3526;2;2;2;1
80914;36;3538;1;2;2;1
80915;20;941;1;1;1;1
80916;50;1424;1;1;1;1
80917;44;1654;1;1;1;1
80918;41;209;1;2;2;1
80919;60;299;2;1;1;1
80920;54;68;2;2;1;1
80921;50;182;1;2;2;1
80922;55;329;2;1;2;1
80923;36;312;2;2;1;2
80924;56;448;1;1;2;1
80925;39;13;1;2;1;2
80926;55;13;1;1;1;1
80927;52;123;2;2;1;1
80928;59;2510;2;2;2;1
80929;67;2147;1;1;1;1
80930;54;62;2;2;2;1
80931;58;2458;2;2;1;1
80932;47;1094;1;2;2;1
80933;39;366;2;2;2;1
80934;52;336;2;1;1;1
80935;29;1034;2;2;1;1
80936;48;113;1;1;1;1
80937;49;1685;1;1;1;1
80938;39;547;1;2;2;1
80939;57;1375;2;2;2;1
80940;53;3518;1;2;2;1
80941;68;1589;1;2;1;1
80942;38;484;1;2;1;2
80943;39;27;1;2;2;1
80944;26;365;2;2;1;2
80945;34;149;1;1;1;1
80946;22;29;1;2;1;2
80947;40;2936;2;2;2;1
80948;42;128;2;1;1;1
80949;36;1266;2;2;2;1
80950;37;325;2;1;2;1
80951;42;3399;2;2;2;1
80952;41;23;1;2;2;1
80953;45;829;2;1;1;1
80954;25;980;2;2;1;2
80955;57;381;1;2;1;1
80956;49;207;1;2;2;1
80957;30;920;1;2;1;2
80958;30;942;2;2;1;1
80959;30;1723;2;2;1;1
80960;26;1179;2;2;2;2
80961;70;113;2;1;1;1
80962;20;97;2;2;1;2
80963;40;2366;1;2;1;1
80964;26;338;2;2;2;1
80965;44;1706;2;1;1;1
80966;18;398;2;2;1;2
80967;27;274;1;2;2;1
80968;11;292;1;1;1;1
80969;40;301;1;2;2;1
80970;44;411;1;2;2;2
80971;50;889;2;2;2;1
80972;55;12;1;2;2;1
80973;57;718;1;1;1;1
80974;35;1024;1;1;1;1
80975;34;1339;2;1;2;1
80976;20;423;2;1;1;1
80977;24;73;1;2;1;2
80978;70;116;2;1;1;1
80979;29;544;2;2;2;1
80980;34;655;2;2;1;2
80981;38;3767;2;2;2;1
80982;35;1393;2;1;1;1
80983;21;477;2;2;2;1
80984;26;3577;1;2;2;1
80985;16;2524;2;2;2;1
80986;36;613;1;2;1;2
80987;39;609;1;2;1;2
80988;65;1195;2;2;1;2
80989;53;62;2;1;1;1
80990;47;1199;2;2;2;1
80991;46;667;1;2;2;1
80992;56;49;1;2;2;1
80993;29;191;2;1;1;1
80994;43;319;1;2;2;1
80995;34;2022;1;2;2;1
80996;24;249;1;1;2;1
80997;39;41;1;2;1;2
80998;27;898;2;2;2;1
80999;45;792;1;2;2;1
81000;49;778;2;2;2;2
81001;25;2461;2;2;2;2
81002;10;96;2;1;1;1
81003;32;2666;2;2;2;1
81004;45;775;2;2;2;1
81005;49;583;1;1;2;1
81006;37;929;2;2;1;2
81007;28;770;1;2;1;2
81008;35;792;2;1;1;1
81009;43;536;1;2;2;1
81010;34;1098;2;1;1;1
81011;37;873;2;1;1;1
81012;39;143;1;2;2;1
81013;15;110;1;1;1;1
81014;59;2736;1;2;2;1
81015;46;770;2;2;2;1
81016;64;237;1;1;1;1
81017;55;174;1;2;1;2
81018;24;1227;1;2;2;2
81019;54;1674;2;1;2;1
81020;23;1294;1;2;1;2
81021;39;1460;1;2;2;1
81022;27;806;1;1;1;1
81023;29;76;1;1;1;1
81024;55;833;2;1;1;1
81025;40;273;2;1;1;1
81026;48;1393;2;2;1;1
81027;41;1641;2;2;2;1
81028;35;1179;2;1;1;1
81029;42;171;1;2;1;2
81030;45;3459;1;2;2;1
81031;16;229;1;1;1;1
81032;23;594;2;2;1;2
81033;36;118;1;2;1;2
81034;57;1142;1;2;2;1
81035;57;901;2;2;1;1
81036;27;1528;1;2;1;2
81037;49;200;2;2;2;1
81038;31;128;2;1;1;1
81039;30;129;2;1;1;1
81040;21;2334;1;2;2;2
81041;52;307;1;1;1;1
81042;14;128;1;1;1;1
81043;24;41;1;2;1;2
81044;19;616;1;1;1;1
81045;48;2139;2;2;2;1
81046;58;688;1;2;2;1
81047;68;648;2;1;1;1
81048;45;573;2;2;1;1
81049;42;1236;1;2;2;1
81050;57;658;2;2;1;2
81051;50;2250;1;1;2;1
81052;33;668;2;2;1;2
81053;28;719;2;2;2;2
81054;69;1179;2;1;1;1
81055;9;58;1;1;1;1
81056;15;1311;2;1;1;1
81057;55;385;1;1;1;1
81058;28;3016;1;2;1;1
81059;56;221;1;2;1;1
81060;61;2482;1;2;2;1
81061;48;1704;1;2;2;1
81062;21;257;2;2;1;2
81063;24;963;1;1;1;1
81064;20;77;2;1;1;1
81065;44;1781;1;2;1;1
81066;31;1152;1;2;1;1
81067;46;36;1;2;1;1
81068;49;2556;1;2;2;1
81069;27;271;1;2;1;2
81070;33;1019;1;2;2;1
81071;29;206;2;2;2;1
81072;23;273;1;1;1;1
81073;18;303;1;1;1;1
81074;68;594;1;1;1;1
81075;52;822;2;2;2;1
81076;35;253;2;2;1;2
81077;39;2685;2;2;2;1
81078;38;1311;2;2;2;1
81079;27;417;1;2;1;1
81080;50;2668;2;2;2;1
81081;52;185;2;1;1;1
81082;39;761;1;2;1;2
81083;14;129;1;1;1;1
81084;44;1968;1;2;2;1
81085;31;484;1;2;2;1
81086;32;1274;2;1;2;1
81087;55;3223;1;2;2;1
81088;41;45;1;1;1;1
81089;34;844;2;1;1;1
81090;38;1163;2;1;1;1
81091;47;2585;2;2;2;1
81092;60;2222;2;2;1;1
81093;56;1781;2;2;2;1
81094;45;1483;2;2;1;1
81095;45;2984;1;2;2;1
81096;32;1781;2;2;2;1
81097;52;3310;2;2;2;1
81098;58;141;2;1;1;1
81099;46;3768;2;2;2;2
81100;44;957;1;1;1;1
81101;21;217;2;2;1;1
81102;49;41;2;2;1;1
81103;22;428;1;1;2;1
81104;40;302;1;2;1;2
81105;14;196;1;1;1;1
81106;27;610;2;1;1;1
81107;23;212;1;2;2;2
81108;70;1091;1;1;1;1
81109;55;1542;1;2;2;1
81110;12;418;2;2;1;1
81111;39;301;2;1;1;1
81112;30;128;2;1;1;1
81113;53;643;1;1;1;1
81114;41;3058;2;2;2;1
81115;51;658;2;2;2;1
81116;40;1171;1;2;2;1
81117;53;520;1;2;2;1
81118;59;60;2;2;2;1
81119;35;403;2;2;1;1
81120;55;181;1;2;2;1
81121;29;1641;2;2;2;1
81122;24;263;1;1;1;1
81123;54;1016;1;1;1;1
81124;33;1193;2;2;2;1
81125;23;1789;1;2;1;1
81126;38;374;1;2;2;1
81127;24;14;1;2;1;2
81128;61;427;1;1;1;1
81129;39;1988;1;2;2;1
81130;60;1136;1;1;1;1
81131;18;3403;1;2;2;1
81132;56;2656;1;2;2;1
81133;35;2393;2;2;1;1
81134;54;2271;1;2;2;1
81135;45;1584;1;1;2;1
81136;44;14;1;2;2;1
81137;37;1167;1;2;1;2
81138;65;1772;1;1;1;1
81139;47;268;2;2;2;1
81140;36;5;1;2;2;1
81141;68;83;2;1;1;1
81142;33;3114;2;2;2;1
81143;53;964;2;1;1;1
81144;26;1133;2;2;1;2
81145;22;976;2;2;1;1
81146;39;580;2;2;2;1
81147;57;328;2;1;1;1
81148;63;2391;2;2;2;1
81149;25;1238;1;2;2;1
81150;62;1559;2;2;1;1
81151;42;665;1;2;2;1
81152;26;912;1;2;1;2
81153;33;365;1;2;1;2
81154;40;85;2;2;1;2
81155;65;1015;2;1;2;1
81156;23;1022;2;2;1;2
81157;40;67;2;2;2;1
81158;63;98;1;1;1;1
81159;26;77;2;2;1;1
81160;37;1535;2;2;2;1
81161;50;3650;2;2;2;1
81162;23;1701;1;2;1;1
81163;59;1494;1;2;2;1
81164;24;586;1;1;1;1
81165;43;844;2;2;2;1
81166;44;115;2;2;2;1
81167;17;694;1;1;1;1
81168;47;1419;1;2;1;1
81169;15;3547;1;2;2;1
81170;25;3592;1;2;2;2
81171;24;95;1;2;1;2
81172;62;464;1;1;1;1
81173;25;802;2;2;2;1
81174;49;647;1;1;1;1
81175;26;803;2;2;2;2
81176;58;516;1;1;1;1
81177;63;1637;2;1;1;1
81178;45;419;2;2;1;2
81179;42;2491;1;2;2;1
81180;37;2496;1;2;2;1
81181;12;185;2;1;1;1
81182;57;56;1;2;2;1
81183;51;13;1;2;1;1
81184;44;236;2;2;1;1
81185;53;3646;2;2;2;1
81186;32;876;1;2;2;1
81187;42;991;1;2;1;1
81188;46;2231;1;2;2;1
81189;29;889;2;2;1;1
81190;64;2471;1;2;2;1
81191;60;600;2;2;2;1
81192;24;77;2;2;1;2
81193;49;220;2;2;2;1
81194;37;2049;2;2;1;1
81195;29;3769;2;2;1;2
81196;57;548;2;1;1;1
81197;31;2499;1;2;1;1
81198;72;1734;1;2;1;1
81199;57;1614;1;2;1;2
81200;17;1028;2;2;2;2
81201;25;1350;1;2;2;1
81202;40;290;2;2;2;1
81203;21;345;2;2;1;2
81204;54;3199;2;2;2;1
81205;26;339;1;1;1;1
81206;58;228;1;2;2;1
81207;29;1098;1;2;1;2
81208;58;1307;1;2;2;1
81209;60;56;1;1;1;1
81210;52;331;1;2;1;1
81211;15;1294;1;1;1;1
81212;24;633;1;2;2;2
81213;37;3500;1;2;2;1
81214;34;427;2;2;1;2
81215;46;1195;1;1;1;1
81216;23;3516;1;2;2;2
81217;49;187;1;2;2;1
81218;25;1392;2;2;2;1
81219;16;128;2;2;2;1
81220;60;1082;2;1;1;1
81221;44;83;1;2;2;2
81222;25;694;1;1;1;1
81223;56;637;1;1;1;1
81224;58;2277;1;2;2;1
81225;34;1013;1;2;1;1
81226;60;279;1;2;2;1
81227;11;338;2;2;1;2
81228;53;3546;1;2;2;1
81229;24;1427;2;1;1;1
81230;68;2040;2;1;2;1
81231;68;2032;1;2;1;1
81232;57;745;1;2;1;1
81233;39;153;2;1;1;1
81234;41;2176;1;2;2;1
81235;39;718;1;2;1;1
81236;19;1654;1;1;1;1
81237;49;826;1;2;2;1
81238;48;889;2;2;2;1
81239;35;322;2;2;1;2
81240;40;151;2;2;1;1
81241;11;1558;2;1;2;1
81242;50;659;1;2;2;1
81243;53;1487;1;2;2;1
81244;59;1690;1;2;2;1
81245;29;3223;2;2;1;1
81246;69;637;1;1;1;1
81247;22;2;2;1;1;1
81248;68;335;2;1;1;1
81249;27;279;2;2;1;2
81250;20;525;1;2;1;2
81251;53;2024;2;1;1;1
81252;48;49;2;2;1;2
81253;15;121;1;1;1;1
81254;11;302;1;1;2;1
81255;59;56;1;1;1;1
81256;27;216;1;2;2;1
81257;52;406;2;2;2;1
81258;77;62;1;2;1;2
81259;23;197;2;2;2;1
81260;44;79;2;2;2;1
81261;50;1171;1;2;1;2
81262;52;358;2;2;1;1
81263;17;365;1;1;1;1
81264;52;805;2;2;2;1
81265;37;1905;2;2;1;2
81266;27;1943;1;2;2;2
81267;33;951;2;1;1;1
81268;69;766;1;1;1;1
81269;38;284;1;1;1;1
81270;19;1614;2;2;2;2
81271;41;1133;2;1;2;1
81272;42;190;1;1;1;1
81273;72;2895;2;2;2;1
81274;57;1790;2;2;2;1
81275;51;500;2;1;1;1
81276;61;1360;1;2;2;1
81277;45;1512;2;2;2;1
81278;47;39;1;2;2;1
81279;40;288;1;2;1;2
81280;29;1304;1;1;1;1
81281;16;196;2;2;1;1
81282;43;758;2;2;2;1
81283;53;1909;1;2;1;1
81284;30;402;2;1;2;1
81285;31;853;1;2;1;1
81286;39;1034;2;2;1;1
81287;29;763;1;2;2;1
81288;37;610;2;2;1;2
81289;48;174;2;2;2;1
81290;11;1048;2;1;2;1
81291;38;3359;2;2;2;1
81292;48;806;1;1;1;1
81293;29;3360;2;2;1;1
81294;56;336;1;2;2;1
81295;53;2232;2;2;2;1
81296;32;681;2;1;1;1
81297;59;110;1;1;2;1
81298;11;304;2;2;1;2
81299;21;143;1;1;1;1
81300;48;41;2;1;1;1
81301;9;1840;2;1;1;1
81302;23;168;2;1;1;1
81303;52;1983;1;1;2;1
81304;67;128;2;1;1;1
81305;46;3236;2;2;2;1
81306;23;190;2;2;2;1
81307;10;1546;1;1;2;1
81308;38;1039;2;1;2;1
81309;58;275;2;1;1;1
81310;68;121;1;1;2;1
81311;30;285;2;2;1;1
81312;16;1412;1;2;1;1
81313;23;220;1;2;2;2
81314;38;2233;1;2;1;1
81315;48;1195;2;2;1;1
81316;49;121;2;2;2;1
81317;51;602;2;2;2;1
81318;69;167;1;1;1;1
81319;44;190;1;2;1;2
81320;62;819;1;2;1;1
81321;47;34;2;1;1;1
81322;39;613;2;2;1;2
81323;39;1095;2;2;1;1
81324;14;97;1;2;2;2
81325;43;2;1;2;1;1
81326;24;51;2;2;1;2
81327;52;423;1;2;2;1
81328;64;205;1;1;1;1
81329;34;217;2;2;2;1
81330;51;312;1;2;1;1
81331;59;1576;1;1;1;1
81332;42;111;2;2;2;1
81333;11;957;2;2;1;2
81334;50;826;1;1;1;1
81335;25;3082;1;2;1;1
81336;10;112;2;2;1;2
81337;44;89;2;2;1;2
81338;43;124;2;1;1;1
81339;9;1048;2;1;1;1
81340;26;655;1;2;2;1
81341;21;2598;2;2;2;2
81342;63;983;2;2;2;1
81343;20;872;1;2;2;2
81344;49;258;1;1;1;1
81345;21;336;2;2;2;2
81346;19;62;1;2;2;1
81347;45;204;2;1;1;1
81348;26;549;2;2;1;2
81349;64;1763;1;2;1;1
81350;37;1160;1;2;2;1
81351;48;12;1;2;2;1
81352;27;1085;2;2;2;2
81353;48;1046;1;2;1;1
81354;29;335;1;2;1;2
81355;28;63;1;2;1;2
81356;37;673;2;2;1;2
81357;12;895;1;1;1;1
81358;46;2004;2;2;2;1
81359;32;21;2;1;1;1
81360;41;443;2;2;2;1
81361;62;621;1;1;1;1
81362;67;194;2;1;1;1
81363;62;41;1;1;2;1
81364;49;1307;1;2;1;1
81365;61;296;1;2;1;1
81366;23;1764;1;1;1;1
81367;24;1664;2;1;1;1
81368;44;1636;1;2;2;1
81369;65;1363;2;2;2;1
81370;24;2222;1;2;2;2
81371;20;996;1;2;2;2
81372;28;1494;2;2;1;2
81373;42;2198;2;2;2;1
81374;63;722;2;1;1;1
81375;25;957;1;2;2;2
81376;70;110;2;1;1;1
81377;44;422;1;2;2;1
81378;42;1411;1;2;2;1
81379;27;100;1;2;2;2
81380;22;1958;2;2;2;1
81381;60;88;2;1;1;1
81382;48;44;2;2;2;1
81383;45;375;2;2;2;1
81384;42;250;1;1;2;1
81385;63;381;2;2;1;1
81386;40;1462;2;2;1;2
81387;52;2650;2;2;2;1
81388;46;302;1;2;2;1
81389;18;619;2;2;1;2
81390;50;304;2;2;2;1
81391;9;1131;1;1;1;1
81392;59;229;2;2;1;1
81393;49;643;2;1;1;1
81394;48;3155;1;2;2;1
